0,431,364,0.004,down,1,1.000,1.000,1.000,1718.972778
0,431,364,0.036,drag,1,1.000,1.000,1.000,1719.277954
0,431,364,0.037,drag,1,1.000,1.000,1.000,1719.283936
0,431,364,0.021,drag,1,1.000,1.000,1.000,1719.328125
0,431,364,0.017,drag,1,1.000,1.000,1.000,1719.329834
0,431,364,0.007,drag,1,1.000,1.000,1.000,1719.371948
0,431,364,0.000,drag,1,1.000,1.000,1.000,1719.373657
0,431,364,0.000,up,1,1.000,1.000,1.000,1719.381836
0,431,364,0.007,down,1,1.000,1.000,1.000,1719.532593
0,431,367,0.125,drag,1,1.000,1.000,1.000,1719.847900
0,431,367,0.126,drag,1,1.000,1.000,1.000,1719.856323
0,431,367,0.130,drag,1,1.000,1.000,1.000,1719.864136
0,431,367,0.131,drag,1,1.000,1.000,1.000,1719.870239
0,431,367,0.126,drag,1,1.000,1.000,1.000,1719.910400
0,431,367,0.123,drag,1,1.000,1.000,1.000,1719.915771
0,431,367,0.122,drag,1,1.000,1.000,1.000,1719.955200
0,431,367,0.121,drag,1,1.000,1.000,1.000,1719.959717
0,431,367,0.116,drag,1,1.000,1.000,1.000,1719.967529
0,431,367,0.091,drag,1,1.000,1.000,1.000,1720.004761
0,431,367,0.092,drag,1,1.000,1.000,1.000,1720.013672
0,431,367,0.096,drag,1,1.000,1.000,1.000,1720.019531
0,431,367,0.089,drag,1,1.000,1.000,1.000,1720.054810
0,431,367,0.065,drag,1,1.000,1.000,1.000,1720.057617
0,431,367,0.000,drag,1,1.000,1.000,1.000,1720.058472
0,431,367,0.000,up,1,1.000,1.000,1.000,1720.066040
0,431,365,0.003,down,1,1.000,1.000,1.000,1721.391968
0,431,365,0.179,drag,1,1.000,1.000,1.000,1721.718018
0,431,365,0.176,drag,1,1.000,1.000,1.000,1721.725708
0,431,365,0.170,drag,1,1.000,1.000,1.000,1721.731689
0,431,366,0.128,drag,1,1.000,1.000,1.000,1721.774536
0,431,367,0.127,drag,1,1.000,1.000,1.000,1721.785522
0,431,367,0.121,drag,1,1.000,1.000,1.000,1721.822876
0,431,367,0.118,drag,1,1.000,1.000,1.000,1721.829590
0,431,367,0.115,drag,1,1.000,1.000,1.000,1721.871826
0,431,367,0.111,drag,1,1.000,1.000,1.000,1721.875610
0,431,367,0.100,drag,1,1.000,1.000,1.000,1721.881592
0,431,368,0.063,drag,1,1.000,1.000,1.000,1721.921997
0,431,368,0.060,drag,1,1.000,1.000,1.000,1721.971313
0,431,368,0.059,drag,1,1.000,1.000,1.000,1721.979492
0,431,369,0.060,drag,1,1.000,1.000,1.000,1722.021240
0,431,369,0.075,drag,1,1.000,1.000,1.000,1722.055298
0,431,369,0.080,drag,1,1.000,1.000,1.000,1722.055664
0,431,369,0.083,drag,1,1.000,1.000,1.000,1722.061646
0,431,369,0.088,drag,1,1.000,1.000,1.000,1722.069580
0,431,369,0.102,drag,1,1.000,1.000,1.000,1722.103760
0,431,369,0.130,drag,1,1.000,1.000,1.000,1722.137451
